ID,date,chamber,debate_num,crime,technologies,security,defence,geopolitics,energy,climate
ParlaMint-NL-en_2022-02-02-tweedekamer-4,2022-02-02,tweedekamer,4,0.14593356847763062,0.1379343420267105,0.14288285374641418,0.14389507472515106,0.1435866504907608,0.14211304485797882,0.1436544805765152
ParlaMint-NL-en_2022-02-02-tweedekamer-5,2022-02-02,tweedekamer,5,0.1427783966064453,0.13665428757667542,0.1367729753255844,0.1460919976234436,0.14846235513687134,0.14469215273857117,0.14454786479473114
ParlaMint-NL-en_2022-02-02-tweedekamer-6,2022-02-02,tweedekamer,6,0.1419423520565033,0.14598043262958527,0.14098498225212097,0.13936878740787506,0.1426563560962677,0.14476831257343292,0.1442987471818924
ParlaMint-NL-en_2022-02-03-tweedekamer-10,2022-02-03,tweedekamer,10,0.14548557996749878,0.1450178623199463,0.14108584821224213,0.1433216631412506,0.1382993757724762,0.1444399505853653,0.14234967529773712
ParlaMint-NL-en_2022-02-03-tweedekamer-11,2022-02-03,tweedekamer,11,0.13186147809028625,0.13448357582092285,0.1446928232908249,0.1447509229183197,0.1513921469449997,0.14732803404331207,0.14549100399017334
ParlaMint-NL-en_2022-02-03-tweedekamer-12,2022-02-03,tweedekamer,12,0.14016732573509216,0.1436152309179306,0.14432407915592194,0.1455448418855667,0.14308840036392212,0.14137479662895203,0.14188534021377563
ParlaMint-NL-en_2022-02-03-tweedekamer-4,2022-02-03,tweedekamer,4,0.1439850628376007,0.14504137635231018,0.144744411110878,0.1435624361038208,0.13745230436325073,0.1424592286348343,0.1427551656961441
ParlaMint-NL-en_2022-02-03-tweedekamer-5,2022-02-03,tweedekamer,5,0.14578239619731903,0.14047281444072723,0.14066794514656067,0.14599597454071045,0.1459740549325943,0.14120005071163177,0.13990674912929535
ParlaMint-NL-en_2022-02-03-tweedekamer-6,2022-02-03,tweedekamer,6,0.1447812169790268,0.137906014919281,0.1442810595035553,0.14387552440166473,0.14613664150238037,0.13778811693191528,0.14523138105869293
ParlaMint-NL-en_2022-02-03-tweedekamer-7,2022-02-03,tweedekamer,7,0.14755821228027344,0.14530649781227112,0.14311979711055756,0.1423937976360321,0.1356789469718933,0.14286598563194275,0.14307674765586853
ParlaMint-NL-en_2022-02-08-eerstekamer-11,2022-02-08,eerstekamer,11,0.14645671844482422,0.14253254234790802,0.13848920166492462,0.14488759636878967,0.14061680436134338,0.1421193927526474,0.1448976844549179
ParlaMint-NL-en_2022-02-08-eerstekamer-3,2022-02-08,eerstekamer,3,0.14620167016983032,0.1432105451822281,0.14083564281463623,0.14490975439548492,0.1351323276758194,0.14396776258945465,0.14574241638183594
ParlaMint-NL-en_2022-02-08-tweedekamer-23,2022-02-08,tweedekamer,23,0.14486455917358398,0.1430831402540207,0.144245907664299,0.14208689332008362,0.14188054203987122,0.1416248381137848,0.14221413433551788
ParlaMint-NL-en_2022-02-08-tweedekamer-24,2022-02-08,tweedekamer,24,0.1412293016910553,0.1437556892633438,0.1390266716480255,0.14264634251594543,0.14680160582065582,0.14354723691940308,0.14299310743808746
ParlaMint-NL-en_2022-02-08-tweedekamer-25,2022-02-08,tweedekamer,25,0.14405401051044464,0.14281417429447174,0.1431468427181244,0.13933393359184265,0.151682510972023,0.13826203346252441,0.14070652425289154
ParlaMint-NL-en_2022-02-09-tweedekamer-2,2022-02-09,tweedekamer,2,0.14326590299606323,0.14057685434818268,0.14340074360370636,0.1439536213874817,0.14300121366977692,0.14047332108020782,0.14532829821109772
ParlaMint-NL-en_2022-02-09-tweedekamer-5,2022-02-09,tweedekamer,5,0.14616593718528748,0.1421978622674942,0.14454416930675507,0.1429678350687027,0.1398405283689499,0.1415020227432251,0.14278161525726318
ParlaMint-NL-en_2022-02-10-tweedekamer-16,2022-02-10,tweedekamer,16,0.14079633355140686,0.14420919120311737,0.14041446149349213,0.14142228662967682,0.13903437554836273,0.14898094534873962,0.14514237642288208
ParlaMint-NL-en_2022-02-10-tweedekamer-17,2022-02-10,tweedekamer,17,0.14154355227947235,0.14252948760986328,0.142264261841774,0.14162231981754303,0.14604060351848602,0.1426149606704712,0.1433849185705185
ParlaMint-NL-en_2022-02-10-tweedekamer-21,2022-02-10,tweedekamer,21,0.14310140907764435,0.14382629096508026,0.14296843111515045,0.14311566948890686,0.14161598682403564,0.14351016283035278,0.14186203479766846
ParlaMint-NL-en_2022-02-10-tweedekamer-23,2022-02-10,tweedekamer,23,0.14387185871601105,0.14252400398254395,0.14220267534255981,0.14100871980190277,0.1434726119041443,0.14244478940963745,0.14447535574436188
ParlaMint-NL-en_2022-02-10-tweedekamer-4,2022-02-10,tweedekamer,4,0.14254383742809296,0.14652317762374878,0.14340008795261383,0.14049915969371796,0.1407637596130371,0.14334465563297272,0.14292533695697784
ParlaMint-NL-en_2022-02-10-tweedekamer-5,2022-02-10,tweedekamer,5,0.14709080755710602,0.14214015007019043,0.1437685638666153,0.14531481266021729,0.14358901977539062,0.1334274709224701,0.14466920495033264
ParlaMint-NL-en_2022-02-15-eerstekamer-3,2022-02-15,eerstekamer,3,0.14558283984661102,0.14307495951652527,0.14277270436286926,0.1415553092956543,0.14383451640605927,0.1424386203289032,0.1407410353422165
ParlaMint-NL-en_2022-02-15-eerstekamer-7,2022-02-15,eerstekamer,7,0.14511340856552124,0.14183185994625092,0.14380507171154022,0.14048311114311218,0.14577114582061768,0.1402452290058136,0.1427500993013382
ParlaMint-NL-en_2022-02-15-tweedekamer-21,2022-02-15,tweedekamer,21,0.14929921925067902,0.14299795031547546,0.13479596376419067,0.14080017805099487,0.14976757764816284,0.13897670805454254,0.143362358212471
ParlaMint-NL-en_2022-02-16-tweedekamer-3,2022-02-16,tweedekamer,3,0.14244192838668823,0.14138534665107727,0.1412905603647232,0.14411553740501404,0.1505272090435028,0.13847246766090393,0.14176695048809052
ParlaMint-NL-en_2022-02-17-tweedekamer-10,2022-02-17,tweedekamer,10,0.140019491314888,0.14403648674488068,0.14011572301387787,0.14207790791988373,0.14011724293231964,0.14820460975170135,0.1454286426305771
ParlaMint-NL-en_2022-02-17-tweedekamer-11,2022-02-17,tweedekamer,11,0.14438271522521973,0.1407880038022995,0.14357827603816986,0.1441335678100586,0.14059777557849884,0.14615322649478912,0.14036644995212555
ParlaMint-NL-en_2022-02-17-tweedekamer-3,2022-02-17,tweedekamer,3,0.14420965313911438,0.13939538598060608,0.14348195493221283,0.14387112855911255,0.1431080400943756,0.14188164472579956,0.1440521776676178
ParlaMint-NL-en_2022-02-17-tweedekamer-4,2022-02-17,tweedekamer,4,0.14309680461883545,0.14326532185077667,0.14118872582912445,0.14236342906951904,0.14393174648284912,0.14272044599056244,0.14343349635601044
ParlaMint-NL-en_2022-02-17-tweedekamer-5,2022-02-17,tweedekamer,5,0.1413140594959259,0.14294449985027313,0.14429748058319092,0.14203332364559174,0.13807372748851776,0.14742951095104218,0.14390739798545837
ParlaMint-NL-en_2022-02-21-eerstekamer-3,2022-02-21,eerstekamer,3,0.15213020145893097,0.13903072476387024,0.1468595415353775,0.14070796966552734,0.14129093289375305,0.13980919122695923,0.14017142355442047
ParlaMint-NL-en_2022-02-21-eerstekamer-4,2022-02-21,eerstekamer,4,0.1432458609342575,0.14659060537815094,0.1423993557691574,0.14164207875728607,0.1430686116218567,0.14298602938652039,0.14006741344928741
ParlaMint-NL-en_2022-02-21-eerstekamer-5,2022-02-21,eerstekamer,5,0.14532935619354248,0.1432596892118454,0.13848502933979034,0.14507554471492767,0.13279159367084503,0.15140201151371002,0.14365680515766144
ParlaMint-NL-en_2022-02-21-eerstekamer-6,2022-02-21,eerstekamer,6,0.14563576877117157,0.1386166363954544,0.14447258412837982,0.1414671689271927,0.14507253468036652,0.14242030680179596,0.14231491088867188
ParlaMint-NL-en_2022-02-21-eerstekamer-7,2022-02-21,eerstekamer,7,0.14388972520828247,0.14167849719524384,0.1440354585647583,0.14256733655929565,0.14203938841819763,0.14203187823295593,0.14375770092010498
ParlaMint-NL-en_2022-02-22-eerstekamer-18,2022-02-22,eerstekamer,18,0.14084024727344513,0.14285194873809814,0.1454949826002121,0.14329129457473755,0.14046673476696014,0.14304836094379425,0.14400646090507507
ParlaMint-NL-en_2022-02-22-eerstekamer-20,2022-02-22,eerstekamer,20,0.14359833300113678,0.14287929236888885,0.1429450511932373,0.14116178452968597,0.1451633721590042,0.14058758318424225,0.14366456866264343
ParlaMint-NL-en_2022-02-22-eerstekamer-21,2022-02-22,eerstekamer,21,0.14148879051208496,0.14424866437911987,0.1442042589187622,0.1410512775182724,0.14309798181056976,0.14321480691432953,0.14269429445266724
ParlaMint-NL-en_2022-02-22-eerstekamer-3,2022-02-22,eerstekamer,3,0.14544367790222168,0.14570212364196777,0.14124296605587006,0.14174127578735352,0.14657071232795715,0.141001895070076,0.13829736411571503
ParlaMint-NL-en_2022-02-22-eerstekamer-4,2022-02-22,eerstekamer,4,0.1440816968679428,0.1421717256307602,0.14370587468147278,0.1427944302558899,0.14124739170074463,0.14251911640167236,0.14347974956035614
ParlaMint-NL-en_2022-02-22-tweedekamer-15,2022-02-22,tweedekamer,15,0.14095290005207062,0.14931131899356842,0.14317500591278076,0.1415679007768631,0.140222430229187,0.13899824023246765,0.14577218890190125
ParlaMint-NL-en_2022-02-22-tweedekamer-16,2022-02-22,tweedekamer,16,0.14471758902072906,0.1395130306482315,0.143706813454628,0.14298944175243378,0.14341187477111816,0.143117293715477,0.1425439417362213
ParlaMint-NL-en_2022-02-23-tweedekamer-2,2022-02-23,tweedekamer,2,0.14584244787693024,0.13992442190647125,0.14144642651081085,0.14020361006259918,0.14422237873077393,0.14383868873119354,0.14452213048934937
ParlaMint-NL-en_2022-02-23-tweedekamer-5,2022-02-23,tweedekamer,5,0.14268678426742554,0.14371497929096222,0.1412205994129181,0.1414138525724411,0.14234216511249542,0.144655242562294,0.14396627247333527
ParlaMint-NL-en_2022-02-23-tweedekamer-6,2022-02-23,tweedekamer,6,0.14525766670703888,0.14176683127880096,0.14277076721191406,0.14287856221199036,0.14515841007232666,0.1431894749403,0.13897837698459625
ParlaMint-NL-en_2022-02-24-tweedekamer-4,2022-02-24,tweedekamer,4,0.1425286829471588,0.1437956541776657,0.1436775177717209,0.14233386516571045,0.14230453968048096,0.14112064242362976,0.14423908293247223
ParlaMint-NL-en_2022-02-24-tweedekamer-5,2022-02-24,tweedekamer,5,0.14269064366817474,0.14078126847743988,0.1446717083454132,0.14293408393859863,0.14281204342842102,0.14259442687034607,0.14351581037044525
ParlaMint-NL-en_2022-02-28-tweedekamer-3,2022-02-28,tweedekamer,3,0.14484795928001404,0.1436653733253479,0.13946467638015747,0.1308959424495697,0.14743222296237946,0.14399534463882446,0.14969848096370697
ParlaMint-NL-en_2022-03-08-eerstekamer-3,2022-03-08,eerstekamer,3,0.14313668012619019,0.14121243357658386,0.14243823289871216,0.1414070427417755,0.14406615495681763,0.14461453258991241,0.14312492311000824
ParlaMint-NL-en_2022-03-08-eerstekamer-6,2022-03-08,eerstekamer,6,0.14183545112609863,0.14172877371311188,0.14197488129138947,0.14400245249271393,0.14381365478038788,0.14144079387187958,0.14520394802093506
ParlaMint-NL-en_2022-03-08-tweedekamer-18,2022-03-08,tweedekamer,18,0.14415334165096283,0.14503954350948334,0.14018851518630981,0.14326158165931702,0.1406971663236618,0.14565294981002808,0.14100688695907593
ParlaMint-NL-en_2022-03-08-tweedekamer-19,2022-03-08,tweedekamer,19,0.14450232684612274,0.14614354074001312,0.14364756643772125,0.1430283486843109,0.13482114672660828,0.14467109739780426,0.14318591356277466
ParlaMint-NL-en_2022-03-08-tweedekamer-20,2022-03-08,tweedekamer,20,0.14498689770698547,0.1422746479511261,0.1392446756362915,0.14478100836277008,0.14510345458984375,0.1414756178855896,0.14213372766971588
ParlaMint-NL-en_2022-03-08-tweedekamer-22,2022-03-08,tweedekamer,22,0.14469708502292633,0.1420532763004303,0.14201174676418304,0.14426030218601227,0.1403418630361557,0.14511318504810333,0.14152249693870544
ParlaMint-NL-en_2022-03-08-tweedekamer-23,2022-03-08,tweedekamer,23,0.14416193962097168,0.14258986711502075,0.1419195830821991,0.14216703176498413,0.14390769600868225,0.1418035924434662,0.1434503048658371
ParlaMint-NL-en_2022-03-09-tweedekamer-3,2022-03-09,tweedekamer,3,0.14965389668941498,0.14083082973957062,0.14525394141674042,0.14501069486141205,0.13642174005508423,0.14086627960205078,0.14196257293224335
ParlaMint-NL-en_2022-03-09-tweedekamer-4,2022-03-09,tweedekamer,4,0.1371186226606369,0.1428583860397339,0.14156082272529602,0.14316381514072418,0.14739829301834106,0.1453475058078766,0.1425524652004242
ParlaMint-NL-en_2022-03-09-tweedekamer-5,2022-03-09,tweedekamer,5,0.14389969408512115,0.14150869846343994,0.14274150133132935,0.14307141304016113,0.14455567300319672,0.14139239490032196,0.14283064007759094
ParlaMint-NL-en_2022-03-09-tweedekamer-8,2022-03-09,tweedekamer,8,0.14493554830551147,0.14350077509880066,0.14304763078689575,0.14269518852233887,0.14146076142787933,0.14276953041553497,0.14159062504768372
ParlaMint-NL-en_2022-03-09-tweedekamer-9,2022-03-09,tweedekamer,9,0.14229322969913483,0.1405637264251709,0.14711053669452667,0.1408013552427292,0.14645351469516754,0.14133001863956451,0.14144766330718994
ParlaMint-NL-en_2022-03-10-tweedekamer-12,2022-03-10,tweedekamer,12,0.14654739201068878,0.14325250685214996,0.14772345125675201,0.13304968178272247,0.15031106770038605,0.13754883408546448,0.14156703650951385
ParlaMint-NL-en_2022-03-10-tweedekamer-3,2022-03-10,tweedekamer,3,0.14753159880638123,0.14134624600410461,0.13830095529556274,0.14389611780643463,0.1452954113483429,0.14244864881038666,0.14118103682994843
ParlaMint-NL-en_2022-03-10-tweedekamer-4,2022-03-10,tweedekamer,4,0.14259958267211914,0.14297732710838318,0.142885223031044,0.14085640013217926,0.14397762715816498,0.14423733949661255,0.1424665004014969
ParlaMint-NL-en_2022-03-10-tweedekamer-8,2022-03-10,tweedekamer,8,0.13770711421966553,0.16488873958587646,0.13651321828365326,0.13615496456623077,0.13964389264583588,0.14116549491882324,0.14392656087875366
ParlaMint-NL-en_2022-03-10-tweedekamer-9,2022-03-10,tweedekamer,9,0.1428554654121399,0.14390413463115692,0.1430179625749588,0.14264342188835144,0.1430961936712265,0.14307434856891632,0.14140844345092773
ParlaMint-NL-en_2022-03-15-eerstekamer-11,2022-03-15,eerstekamer,11,0.1362042874097824,0.1439274400472641,0.14478272199630737,0.13878436386585236,0.1498824954032898,0.14318084716796875,0.1432378739118576
ParlaMint-NL-en_2022-03-15-eerstekamer-12,2022-03-15,eerstekamer,12,0.1436532735824585,0.14304332435131073,0.14317674934864044,0.14211781322956085,0.14321976900100708,0.1419479101896286,0.1428411304950714
ParlaMint-NL-en_2022-03-15-eerstekamer-5,2022-03-15,eerstekamer,5,0.14108878374099731,0.1406247615814209,0.13674914836883545,0.1437406986951828,0.1465463638305664,0.1478171944618225,0.14343298971652985
ParlaMint-NL-en_2022-03-15-tweedekamer-32,2022-03-15,tweedekamer,32,0.14581067860126495,0.14064213633537292,0.14390559494495392,0.14296643435955048,0.1452064961194992,0.13942837715148926,0.14204031229019165
ParlaMint-NL-en_2022-03-15-tweedekamer-33,2022-03-15,tweedekamer,33,0.1434008628129959,0.1398768424987793,0.14514003694057465,0.1462627500295639,0.14152874052524567,0.14320921897888184,0.14058160781860352
ParlaMint-NL-en_2022-03-15-tweedekamer-34,2022-03-15,tweedekamer,34,0.14416436851024628,0.1444300413131714,0.14361123740673065,0.14405116438865662,0.1386471390724182,0.14312559366226196,0.14197057485580444
ParlaMint-NL-en_2022-03-15-tweedekamer-35,2022-03-15,tweedekamer,35,0.13339775800704956,0.14697910845279694,0.14072881639003754,0.13893714547157288,0.14335261285305023,0.15212522447109222,0.14447934925556183
ParlaMint-NL-en_2022-03-15-tweedekamer-36,2022-03-15,tweedekamer,36,0.1430933177471161,0.1402531862258911,0.14345400035381317,0.14404618740081787,0.14713644981384277,0.14069733023643494,0.14131952822208405
ParlaMint-NL-en_2022-03-15-tweedekamer-37,2022-03-15,tweedekamer,37,0.1447662115097046,0.1410508006811142,0.13842716813087463,0.14472933113574982,0.14411747455596924,0.14321152865886688,0.14369748532772064
ParlaMint-NL-en_2022-03-15-tweedekamer-38,2022-03-15,tweedekamer,38,0.1455560326576233,0.14460724592208862,0.14576567709445953,0.14419099688529968,0.13998453319072723,0.13892333209514618,0.1409720927476883
ParlaMint-NL-en_2022-03-17-tweedekamer-6,2022-03-17,tweedekamer,6,0.14285719394683838,0.14229044318199158,0.1419355720281601,0.14280061423778534,0.1441255807876587,0.14244692027568817,0.14354363083839417
ParlaMint-NL-en_2022-03-17-tweedekamer-7,2022-03-17,tweedekamer,7,0.14556971192359924,0.13600286841392517,0.14344562590122223,0.1444186270236969,0.14466479420661926,0.14219743013381958,0.14370080828666687
ParlaMint-NL-en_2022-03-17-tweedekamer-8,2022-03-17,tweedekamer,8,0.14158743619918823,0.14158447086811066,0.14100396633148193,0.14171043038368225,0.14634793996810913,0.14198049902915955,0.1457853466272354
ParlaMint-NL-en_2022-03-22-tweedekamer-25,2022-03-22,tweedekamer,25,0.1439928561449051,0.14278225600719452,0.14413364231586456,0.1452236771583557,0.14411655068397522,0.13904622197151184,0.14070476591587067
ParlaMint-NL-en_2022-03-23-tweedekamer-3,2022-03-23,tweedekamer,3,0.1446487307548523,0.14580599963665009,0.1423552930355072,0.14197342097759247,0.14351236820220947,0.14136169850826263,0.14034247398376465
ParlaMint-NL-en_2022-03-23-tweedekamer-4,2022-03-23,tweedekamer,4,0.14369279146194458,0.14217133820056915,0.14237070083618164,0.14136512577533722,0.14741884171962738,0.14131680130958557,0.14166441559791565
ParlaMint-NL-en_2022-03-23-tweedekamer-7,2022-03-23,tweedekamer,7,0.14531925320625305,0.14258399605751038,0.14247001707553864,0.14143072068691254,0.14355464279651642,0.14166779816150665,0.1429736614227295
ParlaMint-NL-en_2022-03-23-tweedekamer-8,2022-03-23,tweedekamer,8,0.1481798142194748,0.14245566725730896,0.1417831927537918,0.14318165183067322,0.14179208874702454,0.1411498486995697,0.1414577215909958
ParlaMint-NL-en_2022-03-24-tweedekamer-10,2022-03-24,tweedekamer,10,0.14492011070251465,0.14077262580394745,0.14344348013401031,0.14203090965747833,0.1404012143611908,0.14381736516952515,0.1446143537759781
ParlaMint-NL-en_2022-03-24-tweedekamer-3,2022-03-24,tweedekamer,3,0.14233320951461792,0.1450222283601761,0.14510345458984375,0.14160077273845673,0.1391177624464035,0.14443719387054443,0.142385333776474
ParlaMint-NL-en_2022-03-24-tweedekamer-4,2022-03-24,tweedekamer,4,0.1452925056219101,0.14150333404541016,0.14217442274093628,0.14134812355041504,0.1430097073316574,0.14357158541679382,0.1431003361940384
ParlaMint-NL-en_2022-03-24-tweedekamer-9,2022-03-24,tweedekamer,9,0.14417928457260132,0.13011451065540314,0.13948674499988556,0.14498348534107208,0.15028007328510284,0.14543449878692627,0.14552141726016998
ParlaMint-NL-en_2022-03-29-tweedekamer-18,2022-03-29,tweedekamer,18,0.14237622916698456,0.1418834924697876,0.14294253289699554,0.14288140833377838,0.13917292654514313,0.14685241878032684,0.14389094710350037
ParlaMint-NL-en_2022-03-29-tweedekamer-19,2022-03-29,tweedekamer,19,0.14429068565368652,0.1438523232936859,0.1430869698524475,0.14364920556545258,0.14042207598686218,0.1424170434474945,0.1422816812992096
ParlaMint-NL-en_2022-03-29-tweedekamer-20,2022-03-29,tweedekamer,20,0.14305441081523895,0.1451655477285385,0.14152774214744568,0.14434388279914856,0.14426440000534058,0.13943979144096375,0.1422041803598404
ParlaMint-NL-en_2022-03-30-tweedekamer-10,2022-03-30,tweedekamer,10,0.14590024948120117,0.1423281580209732,0.14398951828479767,0.14267584681510925,0.13566671311855316,0.14689400792121887,0.14254550635814667
ParlaMint-NL-en_2022-03-30-tweedekamer-11,2022-03-30,tweedekamer,11,0.14154420793056488,0.14551520347595215,0.1444142460823059,0.139165461063385,0.1373051553964615,0.14345593750476837,0.1485998034477234
ParlaMint-NL-en_2022-03-30-tweedekamer-12,2022-03-30,tweedekamer,12,0.14100311696529388,0.1448054313659668,0.14203228056430817,0.14258237183094025,0.14470967650413513,0.14439135789871216,0.14047572016716003
ParlaMint-NL-en_2022-03-30-tweedekamer-13,2022-03-30,tweedekamer,13,0.14387758076190948,0.14146000146865845,0.1414942890405655,0.14523953199386597,0.14247453212738037,0.14287370443344116,0.14258040487766266
ParlaMint-NL-en_2022-03-30-tweedekamer-2,2022-03-30,tweedekamer,2,0.14251060783863068,0.14409829676151276,0.14448778331279755,0.14353559911251068,0.1384154111146927,0.14264865219593048,0.14430367946624756
ParlaMint-NL-en_2022-03-30-tweedekamer-5,2022-03-30,tweedekamer,5,0.14560899138450623,0.1406516134738922,0.14752596616744995,0.14173170924186707,0.14105355739593506,0.14120015501976013,0.14222799241542816
ParlaMint-NL-en_2022-03-30-tweedekamer-6,2022-03-30,tweedekamer,6,0.14760632812976837,0.14083470404148102,0.14353090524673462,0.14502811431884766,0.13878923654556274,0.1430191546678543,0.1411915123462677
ParlaMint-NL-en_2022-03-30-tweedekamer-7,2022-03-30,tweedekamer,7,0.14400242269039154,0.14299650490283966,0.14322423934936523,0.14151281118392944,0.14284640550613403,0.14321821928024292,0.1421993374824524
ParlaMint-NL-en_2022-03-30-tweedekamer-8,2022-03-30,tweedekamer,8,0.2266574203968048,0.10482463240623474,0.12212669849395752,0.11874427646398544,0.14931483566761017,0.14884042739868164,0.1294916570186615
ParlaMint-NL-en_2022-03-30-tweedekamer-9,2022-03-30,tweedekamer,9,0.14356200397014618,0.1426401138305664,0.14217105507850647,0.14576825499534607,0.1365276277065277,0.14527444541454315,0.14405646920204163
ParlaMint-NL-en_2022-03-31-tweedekamer-12,2022-03-31,tweedekamer,12,0.14452630281448364,0.13893938064575195,0.14584894478321075,0.129459947347641,0.1482405811548233,0.14456838369369507,0.14841651916503906
ParlaMint-NL-en_2022-03-31-tweedekamer-13,2022-03-31,tweedekamer,13,0.14197175204753876,0.13927213847637177,0.14027075469493866,0.14677239954471588,0.14376726746559143,0.1431085169315338,0.1448371559381485
ParlaMint-NL-en_2022-03-31-tweedekamer-14,2022-03-31,tweedekamer,14,0.1437263935804367,0.14129000902175903,0.14131522178649902,0.14369578659534454,0.14527560770511627,0.14220073819160461,0.14249619841575623
ParlaMint-NL-en_2022-03-31-tweedekamer-4,2022-03-31,tweedekamer,4,0.1434328854084015,0.14047959446907043,0.14179052412509918,0.14195384085178375,0.14232143759727478,0.14735515415668488,0.1426665484905243
